day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_revenue,effective_fee_rate
2025-02-14,PF,link,credit,D0/Nitro,6,<=20000,5023.99,485.819833,0.09670000000000001
2025-02-14,PF,tap,credit,D1Anticipation,6,20001-40000,23995.19,1665.266186,0.0694
2025-02-14,PF,tap,credit,D1Anticipation,6,>80000,1312552.64,82559.56105599999,0.0629
2025-02-14,PF,link,credit,D0/Nitro,6,<=20000,2619.94,253.348198,0.0967
2025-02-14,PJ,link,credit,D1Anticipation,6,>80000,305719.99,42770.226601,0.13990000000000002
2025-02-14,PJ,pos,credit,D0/Nitro,6,20001-40000,20150.87,2919.861063,0.1449
2025-02-14,PF,tap,credit,D0/Nitro,6,>80000,1477767.96,214128.577404,0.1449
2025-02-14,PF,pos,credit,D0/Nitro,6,<=20000,3570.0,517.293,0.1449
2025-02-14,PJ,pos,credit,D0/Nitro,6,<=20000,19166.95,2777.291055,0.1449
2025-02-14,PJ,pos,credit,D0/Nitro,6,>80000,271983.95,39410.474355,0.1449
2025-02-14,PJ,pos,credit,D0/Nitro,6,20001-40000,21904.25,3173.925825,0.1449
2025-02-14,PF,link,credit,D0/Nitro,6,>80000,551393.03,53319.706001,0.0967
2025-02-14,PJ,tap,credit,D1Anticipation,6,>80000,93458.47,5878.537763,0.0629
2025-02-14,PJ,tap,credit,D1Anticipation,6,>80000,114126.95,7178.585155,0.0629
2025-02-14,PF,tap,credit,D0/Nitro,7,>80000,483339.1,74869.22659,0.1549
2025-02-14,PJ,link,credit,D1Anticipation,7,<=20000,11968.9,1794.13811,0.1499
2025-02-14,PF,tap,credit,D0/Nitro,7,<=20000,3017.4,467.39526000000006,0.1549
2025-02-14,PF,pos,credit,D1Anticipation,7,<=20000,1648.18,150.973288,0.0916
2025-02-14,PJ,tap,credit,D1Anticipation,7,<=20000,10450.0,957.22,0.0916
2025-02-14,PJ,tap,credit,D0/Nitro,7,40001-80000,62485.76,9679.044224,0.15489999999999998
2025-02-14,PF,tap,credit,D1Anticipation,7,>80000,504549.75,34359.837974999995,0.0681
2025-02-14,PJ,link,credit,D1Anticipation,7,>80000,136054.94,20394.635506,0.14989999999999998
2025-02-14,PJ,pos,credit,D1Anticipation,7,40001-80000,74325.46,5329.135482000001,0.0717
2025-02-14,PJ,tap,credit,D0/Nitro,7,<=20000,1823.85,282.514365,0.1549
2025-02-14,PF,link,credit,D1Anticipation,7,40001-80000,70484.24,10565.587576000002,0.1499
2025-02-14,PJ,pos,credit,D1Anticipation,7,>80000,628355.92,42791.038152,0.0681
2025-02-14,PJ,link,credit,D0/Nitro,7,40001-80000,55479.72,6984.896748000001,0.1259
2025-02-14,PJ,link,credit,D0/Nitro,7,<=20000,354.99,44.69324100000001,0.1259
2025-02-14,PJ,tap,credit,D1Anticipation,7,>80000,140393.97,9560.829357,0.06810000000000001
2025-02-14,PJ,pos,credit,D0/Nitro,7,<=20000,5456.41,845.197909,0.1549
2025-02-14,PJ,pos,credit,D0/Nitro,7,40001-80000,66279.98,10266.768902,0.1549
2025-02-14,PJ,pos,credit,D1Anticipation,7,>80000,94042.13,6404.269053,0.0681
2025-02-14,PF,link,credit,D0/Nitro,7,>80000,162220.75,20423.592425000003,0.1259
2025-02-14,PJ,pos,credit,D1Anticipation,7,>80000,123314.18,8397.695657999999,0.0681
2025-02-14,PJ,link,credit,D1Anticipation,7,20001-40000,24807.08,3718.581292,0.14989999999999998
2025-02-14,PJ,pos,credit,D0/Nitro,7,<=20000,1405.0,217.6345,0.1549
2025-02-14,PJ,link,credit,D0/Nitro,7,<=20000,2345.0,295.2355,0.1259
2025-02-14,PJ,link,credit,D1Anticipation,7,<=20000,8411.75,1260.921325,0.1499
2025-02-14,PF,pos,credit,D0/Nitro,7,<=20000,1183.3,183.29317,0.1549
2025-02-14,PJ,tap,credit,D1Anticipation,7,<=20000,11335.9,1038.36844,0.0916
2025-02-14,PJ,link,credit,D0/Nitro,7,<=20000,700.0,88.13000000000001,0.1259
2025-02-14,PJ,pos,credit,D1Anticipation,8,>80000,193199.62,14084.252298,0.07289999999999999
2025-02-14,PF,tap,credit,D0/Nitro,8,>80000,685756.02,110338.143618,0.1609
2025-02-14,PJ,pos,credit,D1Anticipation,8,>80000,1135516.71,82779.16815900001,0.0729
2025-02-14,PJ,tap,credit,D1Anticipation,8,>80000,354000.48,25806.634992,0.0729
2025-02-14,PJ,tap,credit,D1Anticipation,8,<=20000,11539.59,1137.803574,0.09860000000000001
2025-02-14,PF,tap,credit,D1Anticipation,8,<=20000,2400.0,236.64,0.0986
2025-02-14,PJ,tap,credit,D1Anticipation,8,<=20000,11892.12,1172.563032,0.0986
2025-02-14,PJ,pos,credit,D1Anticipation,8,>80000,202317.53,14748.947937,0.0729
2025-02-14,PF,link,credit,D0/Nitro,8,>80000,234523.55,31473.06041,0.13419999999999999
2025-02-14,PJ,link,credit,D1Anticipation,8,40001-80000,72448.72,11294.755448000002,0.1559
2025-02-14,PJ,link,credit,D1Anticipation,8,20001-40000,38634.69,6023.148171000001,0.1559
2025-02-14,PF,tap,credit,D0/Nitro,8,<=20000,1421.64,228.741876,0.1609
2025-02-14,PF,tap,credit,D1Anticipation,8,>80000,745166.59,54322.644411,0.0729
2025-02-14,PF,link,credit,D1Anticipation,8,>80000,156797.7,24444.76143,0.15589999999999998
2025-02-14,PJ,tap,credit,D0/Nitro,8,>80000,102557.92,16501.569327999998,0.1609
2025-02-14,PJ,pos,credit,D0/Nitro,8,<=20000,12668.0,2038.2812,0.1609
2025-02-14,PF,link,credit,D0/Nitro,8,<=20000,1191.76,159.93419200000002,0.1342
2025-02-14,PJ,pos,credit,D0/Nitro,8,>80000,95402.53,15350.267077,0.16090000000000002
2025-02-14,PJ,pos,credit,D1Anticipation,8,>80000,265035.94,19321.120026,0.0729
2025-02-14,PJ,pos,credit,D0/Nitro,8,<=20000,1398.0,224.9382,0.1609
2025-02-14,PJ,link,credit,D1Anticipation,8,>80000,255594.58,39847.195022,0.1559
2025-02-14,PJ,pos,credit,D0/Nitro,8,<=20000,11000.0,1769.9,0.16090000000000002
2025-02-14,PJ,link,credit,D0/Nitro,8,<=20000,4024.79,540.1268180000001,0.1342
2025-02-14,PJ,link,credit,D0/Nitro,8,<=20000,1400.6,187.96052,0.1342
2025-02-14,PJ,link,credit,D0/Nitro,8,>80000,98196.01,13177.904542,0.1342
2025-02-14,PF,pos,credit,D1Anticipation,8,<=20000,5639.74,556.078364,0.0986
2025-02-14,PJ,link,credit,D0/Nitro,8,<=20000,1280.0,171.776,0.1342
2025-02-14,PJ,link,credit,D1Anticipation,8,<=20000,12855.3,2004.14127,0.1559
2025-02-14,PJ,tap,credit,D1Anticipation,8,<=20000,3401.36,335.374096,0.0986
2025-02-14,PF,tap,credit,D1Anticipation,9,<=20000,1900.0,200.45,0.1055
2025-02-14,PJ,link,credit,D1Anticipation,9,<=20000,11044.42,1788.091598,0.1619
2025-02-14,PJ,pos,credit,D0/Nitro,9,<=20000,3500.0,584.15,0.1669
2025-02-14,PJ,pos,credit,D0/Nitro,9,<=20000,1879.0,313.6051,0.1669
2025-02-14,PF,link,credit,D1Anticipation,9,20001-40000,39815.04,6446.054975999999,0.1619
2025-02-14,PF,link,credit,D0/Nitro,9,>80000,83943.18,11961.903149999998,0.1425
2025-02-14,PJ,link,credit,D0/Nitro,9,<=20000,1908.54,271.96695,0.1425
2025-02-14,PJ,tap,credit,D0/Nitro,9,20001-40000,35760.01,5968.345669,0.1669
2025-02-14,PJ,link,credit,D0/Nitro,9,<=20000,14301.55,2037.970875,0.14250000000000002
2025-02-14,PJ,tap,credit,D1Anticipation,9,20001-40000,33797.88,2940.4155599999995,0.087
2025-02-14,PF,link,credit,D1Anticipation,9,<=20000,1516.04,245.446876,0.16190000000000002
2025-02-14,PJ,pos,credit,D1Anticipation,9,20001-40000,36420.56,3168.58872,0.08700000000000001
2025-02-14,PF,tap,credit,D0/Nitro,9,>80000,226663.68,37830.168192,0.1669
2025-02-14,PJ,pos,credit,D1Anticipation,9,>80000,214445.07,16748.159967,0.07809999999999999
2025-02-14,PJ,link,credit,D1Anticipation,9,<=20000,12616.21,2042.564399,0.16190000000000002
2025-02-14,PJ,pos,credit,D1Anticipation,9,20001-40000,31413.99,2733.01713,0.08700000000000001
2025-02-14,PJ,pos,credit,D1Anticipation,9,<=20000,10540.86,1112.06073,0.10549999999999998
2025-02-14,PJ,tap,credit,D1Anticipation,9,>80000,84306.53,6584.3399930000005,0.0781
2025-02-14,PF,tap,credit,D1Anticipation,9,>80000,237519.87,18550.301847,0.0781
2025-02-14,PJ,link,credit,D1Anticipation,9,>80000,81553.83,13203.565077,0.1619
2025-02-14,PJ,link,credit,D1Anticipation,9,<=20000,4756.85,770.134015,0.1619
2025-02-14,PJ,tap,credit,D1Anticipation,9,<=20000,3000.0,316.5,0.1055
2025-02-14,PJ,pos,credit,D0/Nitro,9,<=20000,19530.69,3259.6721609999995,0.1669
2025-02-14,PJ,pos,credit,D1Anticipation,10,>80000,2277012.29,188764.318841,0.0829
2025-02-14,PJ,tap,credit,D1Anticipation,10,>80000,121984.21,10112.491009,0.08289999999999999
2025-02-14,PJ,pos,credit,D0/Nitro,10,>80000,124985.53,21734.983667,0.1739
2025-02-14,PJ,tap,credit,D0/Nitro,10,20001-40000,24140.54,4198.039906,0.1739
2025-02-14,PF,tap,credit,D1Anticipation,10,<=20000,18107.96,2033.523908,0.1123
2025-02-14,PJ,pos,credit,D1Anticipation,10,>80000,1763519.53,146195.769037,0.08289999999999999
2025-02-14,PF,pos,credit,D1Anticipation,10,20001-40000,26084.75,2418.056325,0.0927
2025-02-14,PJ,tap,credit,D0/Nitro,10,<=20000,4142.0,720.2938,0.1739
2025-02-14,PJ,tap,credit,D1Anticipation,10,>80000,337538.64,27981.953256,0.0829
2025-02-14,PJ,link,credit,D0/Nitro,10,40001-80000,68226.2,10274.86572,0.1506
2025-02-14,PF,link,credit,D0/Nitro,10,>80000,927146.9,139628.32314000002,0.1506
2025-02-14,PF,link,credit,D0/Nitro,10,<=20000,1319.0,198.6414,0.1506
2025-02-14,PJ,pos,credit,D1Anticipation,10,>80000,1881708.64,155993.646256,0.0829
2025-02-14,PF,tap,credit,D0/Nitro,10,<=20000,8012.7,1393.40853,0.1739
2025-02-14,PJ,link,credit,D0/Nitro,10,20001-40000,36635.87,5517.362022000001,0.1506
2025-02-14,PJ,link,credit,D1Anticipation,10,>80000,294833.3,49797.34437,0.1689
2025-02-14,PF,tap,credit,D1Anticipation,10,<=20000,10100.0,1134.23,0.1123
2025-02-14,PJ,tap,credit,D0/Nitro,10,<=20000,800.0,139.12,0.1739
2025-02-14,PF,link,credit,D1Anticipation,10,>80000,527625.33,89115.91823699999,0.1689
2025-02-14,PF,link,credit,D1Anticipation,10,<=20000,1501.06,253.529034,0.1689
2025-02-14,PJ,pos,credit,D0/Nitro,10,>80000,445918.41,77545.211499,0.1739
2025-02-14,PJ,pos,credit,D0/Nitro,10,<=20000,19277.0,3352.2703,0.1739
2025-02-14,PF,tap,credit,D1Anticipation,10,<=20000,1720.0,193.156,0.1123
2025-02-14,PJ,link,credit,D1Anticipation,10,>80000,270320.44,45657.122316,0.1689
2025-02-14,PJ,link,credit,D1Anticipation,10,>80000,1312242.88,221637.822432,0.1689
2025-02-14,PJ,pos,credit,D1Anticipation,10,>80000,6654569.11,551663.779219,0.0829
2025-02-14,PF,pos,credit,D1Anticipation,10,<=20000,10278.0,1154.2194,0.1123
2025-02-14,PJ,tap,credit,D1Anticipation,10,>80000,2471252.14,204866.802406,0.0829
2025-02-14,PJ,pos,credit,D0/Nitro,10,20001-40000,33930.53,5900.519167,0.17390000000000003
2025-02-14,PJ,tap,credit,D0/Nitro,10,>80000,392448.21,68246.743719,0.1739
2025-02-14,PF,pos,credit,D0/Nitro,10,<=20000,1600.0,278.24,0.1739
2025-02-14,PF,tap,credit,D1Anticipation,10,>80000,4047290.14,335520.35260600003,0.0829
2025-02-14,PJ,link,credit,D0/Nitro,10,20001-40000,26065.12,3925.407072,0.1506
2025-02-14,PJ,link,credit,D1Anticipation,10,>80000,229643.68,38786.817552,0.1689
2025-02-14,PF,tap,credit,D0/Nitro,10,>80000,2539262.61,441577.767879,0.1739
2025-02-14,PJ,link,credit,D0/Nitro,10,>80000,444250.42,66904.113252,0.15059999999999998
2025-02-14,PJ,tap,credit,D1Anticipation,10,>80000,148066.74,12274.732746,0.0829
2025-02-14,PJ,pos,credit,D1Anticipation,11,<=20000,18395.12,2190.858792,0.11910000000000001
2025-02-14,PJ,pos,credit,D1Anticipation,11,>80000,141712.68,12456.544572,0.0879
2025-02-14,PF,pos,credit,D1Anticipation,11,<=20000,1699.53,202.414023,0.1191
2025-02-14,PJ,pos,credit,D0/Nitro,11,<=20000,1712.0,314.83680000000004,0.18390000000000004
2025-02-14,PJ,pos,credit,D1Anticipation,11,20001-40000,28068.8,2764.7768,0.0985
2025-02-14,PJ,link,credit,D0/Nitro,11,<=20000,3655.95,580.199265,0.1587
2025-02-14,PF,tap,credit,D1Anticipation,11,>80000,98232.3,8634.61917,0.08789999999999999
2025-02-14,PF,link,credit,D1Anticipation,11,20001-40000,32040.06,5731.9667340000005,0.1789
2025-02-14,PJ,tap,credit,D0/Nitro,11,<=20000,12027.58,2211.871962,0.1839
2025-02-14,PJ,tap,credit,D1Anticipation,11,<=20000,9043.16,1077.040356,0.1191
2025-02-14,PF,link,credit,D0/Nitro,11,20001-40000,21744.07,3450.783909,0.1587
2025-02-14,PF,tap,credit,D0/Nitro,11,40001-80000,72314.11,13298.564829,0.1839
2025-02-14,PJ,pos,credit,D0/Nitro,11,<=20000,11714.78,2154.348042,0.1839
2025-02-14,PJ,tap,credit,D1Anticipation,11,<=20000,3500.0,416.85,0.11910000000000001
2025-02-14,PJ,link,credit,D1Anticipation,11,20001-40000,26848.93,4803.273577,0.1789
2025-02-14,PJ,pos,credit,D1Anticipation,11,20001-40000,21551.9,2122.8621500000004,0.0985
2025-02-14,PJ,link,credit,D1Anticipation,11,<=20000,2152.81,385.137709,0.1789
2025-02-14,PJ,pos,credit,D1Anticipation,12,>80000,1137587.85,105568.15248,0.0928
2025-02-14,PJ,link,credit,D1Anticipation,12,>80000,1002606.71,183376.767259,0.18289999999999998
2025-02-14,PJ,tap,credit,D1Anticipation,12,>80000,247564.94,22974.026432,0.0928
2025-02-14,PF,link,credit,D0/Nitro,12,<=20000,2200.0,366.52,0.1666
2025-02-14,PJ,tap,credit,D1Anticipation,12,>80000,1823472.0,169218.2016,0.0928
2025-02-14,PJ,link,credit,D0/Nitro,12,40001-80000,43073.42,7176.031771999999,0.1666
2025-02-14,PJ,pos,credit,D1Anticipation,12,>80000,1209198.5,112213.6208,0.09280000000000001
2025-02-14,PF,tap,credit,D1Anticipation,12,>80000,3082392.27,286046.002656,0.09280000000000001
2025-02-14,PJ,tap,credit,D1Anticipation,12,>80000,214862.97,19939.283616,0.09280000000000001
2025-02-14,PJ,pos,credit,D1Anticipation,12,>80000,1238854.26,114965.675328,0.0928
2025-02-14,PJ,link,credit,D0/Nitro,12,20001-40000,29952.88,4990.149808,0.1666
2025-02-14,PJ,pos,credit,D0/Nitro,12,40001-80000,41157.95,7733.578805,0.1879
2025-02-14,PF,tap,credit,D1Anticipation,12,<=20000,1855.0,233.1735,0.1257
2025-02-14,PJ,link,credit,D0/Nitro,12,<=20000,14140.95,2355.88227,0.1666
2025-02-14,PF,pos,credit,D1Anticipation,12,<=20000,8479.47,1065.869379,0.1257
2025-02-14,PF,pos,credit,D0/Nitro,12,<=20000,10618.01,1995.124079,0.18789999999999998
2025-02-14,PF,link,credit,D1Anticipation,12,<=20000,2364.0,432.3756,0.1829
2025-02-14,PJ,tap,credit,D0/Nitro,12,<=20000,3274.37,615.254123,0.1879
2025-02-14,PF,tap,credit,D1Anticipation,12,20001-40000,25239.31,2627.412171,0.1041
2025-02-14,PF,tap,credit,D1Anticipation,12,<=20000,5760.37,724.078509,0.1257
2025-02-14,PF,link,credit,D0/Nitro,12,>80000,618387.38,103023.337508,0.1666
2025-02-14,PJ,link,credit,D1Anticipation,12,>80000,161211.18,29485.524822,0.1829
2025-02-14,PJ,pos,credit,D1Anticipation,12,>80000,4716164.53,437660.068384,0.0928
2025-02-14,PF,tap,credit,D0/Nitro,12,>80000,1906649.98,358259.531242,0.1879
2025-02-14,PJ,tap,credit,D1Anticipation,12,>80000,165087.6,15320.12928,0.0928
2025-02-14,PF,link,credit,D0/Nitro,12,<=20000,221.65,36.92689,0.1666
2025-02-14,PJ,pos,credit,D0/Nitro,12,<=20000,18793.22,3531.246038,0.1879
2025-02-14,PJ,tap,credit,D0/Nitro,12,<=20000,15881.82,2984.193978,0.18789999999999998
2025-02-14,PJ,link,credit,D1Anticipation,12,>80000,178194.31,32591.739299,0.1829
2025-02-14,PJ,pos,credit,D0/Nitro,12,>80000,301700.47,56689.518313,0.1879
2025-02-14,PJ,tap,credit,D0/Nitro,12,<=20000,1174.74,220.733646,0.18789999999999998
2025-02-14,PF,tap,credit,D0/Nitro,12,<=20000,12313.76,2313.755504,0.1879
2025-02-14,PF,link,credit,D1Anticipation,12,>80000,513905.03,93993.229987,0.18289999999999998
2025-02-14,PJ,tap,credit,D0/Nitro,12,>80000,239442.56,44991.257024000006,0.18790000000000004
2025-02-14,PJ,pos,credit,D0/Nitro,12,<=20000,10940.91,2055.796989,0.18789999999999998
2025-02-14,PJ,link,credit,D1Anticipation,12,>80000,115723.1,21165.75499,0.1829
2025-02-14,PJ,link,credit,D0/Nitro,12,>80000,300866.32,50124.328912,0.1666
2025-02-15,PJ,pix,Pix,Pix,1,>80000,1560588.68,0.0,0.0
2025-02-15,PJ,tap,credit,D0/Nitro,1,20001-40000,27398.3,1641.15817,0.0599
2025-02-15,PJ,link,credit,D1Anticipation,1,>80000,109164.0,5993.1036,0.054900000000000004
2025-02-15,PJ,pix,Pix,Pix,1,>80000,22235926.01,0.0,0.0
2025-02-15,PJ,link,credit,D0/Nitro,1,<=20000,16269.1,683.3022000000001,0.042
2025-02-15,PJ,link,credit,D1Anticipation,1,20001-40000,22535.98,1237.2253019999998,0.05489999999999999
2025-02-15,PF,tap,credit,D0/Nitro,1,20001-40000,29507.62,1767.506438,0.059899999999999995
2025-02-15,PF,tap,debit,D0/Nitro,1,<=20000,393.05,10.966095,0.027899999999999998
2025-02-15,PF,link,credit,D1Anticipation,1,<=20000,6962.79,382.257171,0.054900000000000004
2025-02-15,PJ,tap,debit,D0/Nitro,1,<=20000,17588.03,490.706037,0.0279
2025-02-15,PJ,tap,credit,D0/Nitro,1,<=20000,572.6,34.29874,0.0599
2025-02-15,PF,link,credit,D0/Nitro,1,<=20000,275.66,11.57772,0.041999999999999996
2025-02-15,PF,pos,credit,D0/Nitro,1,20001-40000,36015.63,2157.336237,0.0599
2025-02-15,PF,tap,debit,D1Anticipation,1,<=20000,358.45,5.627665,0.015700000000000002
2025-02-15,PJ,link,credit,D0/Nitro,1,>80000,347760.63,14605.94646,0.041999999999999996
2025-02-15,PJ,link,credit,D1Anticipation,1,>80000,785299.25,43112.928825,0.054900000000000004
2025-02-15,PJ,tap,debit,D1Anticipation,1,>80000,435490.72,4093.612768,0.0094
2025-02-15,PF,link,credit,D0/Nitro,1,>80000,1306301.99,54864.68358,0.041999999999999996
2025-02-15,PJ,tap,credit,D0/Nitro,1,>80000,1397939.75,83736.591025,0.0599
2025-02-15,PF,pos,credit,D1Anticipation,1,<=20000,1314.15,45.20676,0.0344
2025-02-15,PJ,pos,debit,D1Anticipation,1,>80000,2509127.39,23585.797466000004,0.0094
2025-02-15,PJ,pos,credit,D1Anticipation,1,>80000,3220218.94,95962.524412,0.0298
2025-02-15,PF,tap,credit,D1Anticipation,1,<=20000,293.9,10.11016,0.03440000000000001
2025-02-15,PF,pos,credit,D0/Nitro,1,<=20000,457.41,27.398859,0.0599
2025-02-15,PF,tap,credit,D1Anticipation,1,<=20000,10774.12,370.629728,0.0344
2025-02-15,PJ,pix,Pix,Pix,1,>80000,3524092.2,0.0,0.0
2025-02-15,PF,pos,credit,D1Anticipation,1,>80000,90246.05,2689.3322900000003,0.029800000000000004
2025-02-15,PF,pix,Pix,Pix,1,<=20000,10312.28,0.0,0.0
2025-02-15,PF,link,credit,D0/Nitro,1,<=20000,158.72,6.66624,0.042
2025-02-15,PJ,pos,debit,D1Anticipation,1,>80000,16323951.28,153445.142032,0.0094
2025-02-15,PJ,pos,debit,D1Anticipation,1,>80000,1640405.77,15419.814238,0.0094
2025-02-15,PF,tap,debit,D1Anticipation,1,<=20000,1715.45,26.932565,0.0157
2025-02-15,PJ,pos,debit,D0/Nitro,1,>80000,3298746.52,92035.027908,0.0279
2025-02-15,PF,bank_slip,BankSlip,BankSlip,1,40001-80000,58456.44,0.0,0.0
2025-02-15,PF,pos,debit,D1Anticipation,1,<=20000,1060.5,16.649849999999997,0.0157
2025-02-15,PJ,tap,debit,D0/Nitro,1,<=20000,260.0,7.254,0.027899999999999998
2025-02-15,PF,tap,debit,D1Anticipation,1,>80000,898064.96,8441.810624,0.0094
2025-02-15,PJ,link,credit,D0/Nitro,1,<=20000,4463.87,187.48254,0.042
2025-02-15,PF,tap,debit,D1Anticipation,1,<=20000,1197.33,18.798081,0.015700000000000002
2025-02-15,PF,pos,credit,D1Anticipation,1,<=20000,192.0,6.6048,0.0344
2025-02-15,PF,tap,debit,D0/Nitro,1,>80000,3621170.8,101030.66532,0.0279
2025-02-15,PJ,pix,Pix,Pix,1,>80000,2026547.03,0.0,0.0
2025-02-15,PJ,pos,debit,D0/Nitro,1,>80000,131878.02,3679.396758,0.0279
2025-02-15,PJ,tap,debit,D1Anticipation,1,20001-40000,23888.29,250.82704500000003,0.0105
2025-02-15,PJ,tap,debit,D1Anticipation,1,<=20000,16911.1,265.50427,0.015700000000000002
2025-02-15,PJ,link,credit,D1Anticipation,1,20001-40000,38968.81,2139.387669,0.05490000000000001
2025-02-15,PJ,tap,debit,D1Anticipation,1,<=20000,3418.9,53.67673,0.0157
2025-02-15,PF,pix,Pix,Pix,1,<=20000,275.22,0.0,0.0
2025-02-15,PJ,pos,credit,D1Anticipation,1,>80000,13640359.79,406482.721742,0.029800000000000004
2025-02-15,PJ,pos,credit,D0/Nitro,1,>80000,175624.67,10519.917733,0.059899999999999995
2025-02-15,PF,pix,Pix,Pix,1,>80000,2949467.68,0.0,0.0
2025-02-15,PJ,pos,credit,D1Anticipation,1,>80000,1999428.87,59582.980326,0.029799999999999997
2025-02-15,PJ,tap,credit,D1Anticipation,1,>80000,142820.93,4256.063714,0.0298
2025-02-15,PJ,pos,credit,D0/Nitro,1,>80000,2376301.05,142340.432895,0.05990000000000001
2025-02-15,PJ,tap,debit,D0/Nitro,1,>80000,413968.41,11549.718639,0.027900000000000005
2025-02-15,PJ,tap,credit,D1Anticipation,1,40001-80000,50584.73,1558.009684,0.0308
2025-02-15,PF,pos,debit,D1Anticipation,1,<=20000,455.5,7.151349999999999,0.0157
2025-02-15,PF,tap,credit,D0/Nitro,1,<=20000,190.47,11.409153,0.0599
2025-02-15,PJ,bank_slip,BankSlip,BankSlip,1,40001-80000,68313.69,0.0,0.0
2025-02-15,PF,tap,credit,D0/Nitro,1,<=20000,7387.13,442.489087,0.059899999999999995
2025-02-15,PF,tap,debit,D0/Nitro,1,<=20000,2585.24,72.128196,0.027900000000000005
2025-02-15,PJ,tap,credit,D1Anticipation,1,40001-80000,66126.04,2036.682032,0.0308
2025-02-15,PJ,tap,debit,D0/Nitro,1,<=20000,1857.15,51.814485000000005,0.0279
2025-02-15,PF,tap,credit,D1Anticipation,1,>80000,3017097.1,89909.49358000001,0.029800000000000004
2025-02-15,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,5122.78,0.0,0.0
2025-02-15,PF,link,credit,D0/Nitro,1,<=20000,306.0,12.852,0.042
2025-02-15,PF,link,credit,D1Anticipation,1,<=20000,500.0,27.45,0.0549
2025-02-15,PF,pos,debit,D0/Nitro,1,40001-80000,40034.09,1116.951111,0.027900000000000005
2025-02-15,PF,tap,debit,D0/Nitro,1,<=20000,2946.49,82.207071,0.0279
2025-02-15,PJ,pos,credit,D0/Nitro,1,>80000,102972.19,6168.034181,0.0599
2025-02-15,PJ,pos,debit,D1Anticipation,1,>80000,4414530.31,41496.584914,0.0094
2025-02-15,PF,pos,debit,D1Anticipation,1,>80000,99725.5,937.4197,0.0094
2025-02-15,PJ,tap,credit,D1Anticipation,1,>80000,1465890.48,43683.536304,0.0298
2025-02-15,PF,tap,credit,D0/Nitro,1,>80000,10117591.25,606043.715875,0.0599
2025-02-15,PF,pix,Pix,Pix,1,<=20000,9853.9,0.0,0.0
2025-02-15,PJ,link,credit,D0/Nitro,1,<=20000,7293.32,306.31944,0.042
2025-02-15,PJ,pos,debit,D0/Nitro,1,40001-80000,58657.99,1636.557921,0.0279
2025-02-15,PJ,pos,debit,D0/Nitro,1,>80000,265762.15,7414.763985000001,0.0279
2025-02-15,PJ,pos,credit,D0/Nitro,1,40001-80000,59072.45,3538.439755,0.0599
2025-02-15,PJ,tap,credit,D0/Nitro,1,<=20000,10811.08,647.583692,0.0599
2025-02-15,PJ,pos,credit,D1Anticipation,1,>80000,1461423.21,43550.411658,0.0298
2025-02-15,PF,link,credit,D1Anticipation,1,>80000,493903.15,27115.282935,0.0549
2025-02-15,PF,tap,credit,D1Anticipation,1,<=20000,9806.03,337.32743200000004,0.0344
2025-02-15,PJ,pos,credit,D1Anticipation,2,>80000,1041809.98,44276.92415,0.0425
2025-02-15,PJ,tap,credit,D1Anticipation,2,40001-80000,44631.29,1959.313631,0.0439
2025-02-15,PF,tap,credit,D0/Nitro,2,<=20000,2011.43,229.101877,0.1139
2025-02-15,PJ,tap,credit,D0/Nitro,2,<=20000,10162.33,1157.489387,0.11390000000000002
2025-02-15,PF,tap,credit,D0/Nitro,2,<=20000,338.57,38.563123,0.1139
2025-02-15,PJ,pos,credit,D0/Nitro,2,40001-80000,46301.85,5273.780715,0.1139
2025-02-15,PJ,pos,credit,D1Anticipation,2,>80000,4987684.54,211976.59295,0.042499999999999996
2025-02-15,PF,tap,credit,D1Anticipation,2,>80000,1250647.57,53152.521725000006,0.0425
2025-02-15,PJ,tap,credit,D1Anticipation,2,>80000,656588.09,27904.993825,0.0425
2025-02-15,PJ,tap,credit,D0/Nitro,2,<=20000,3519.52,400.873328,0.1139
2025-02-15,PF,pos,credit,D1Anticipation,2,20001-40000,32308.0,1463.5524,0.0453
2025-02-15,PJ,pos,credit,D0/Nitro,2,<=20000,12707.5,1447.38425,0.1139
2025-02-15,PF,tap,credit,D1Anticipation,2,<=20000,2192.02,122.095514,0.0557
2025-02-15,PJ,link,credit,D0/Nitro,2,<=20000,1918.55,116.839695,0.0609
